zip_code,year,quarter,sector,place_name,latitude,longitude,opportunity_score,consumption_kwh,price_cents_per_kwh,total_cost_usd,estimated_annual_cost_usd,consumption_intensity,solar_ghi_kwh_m2_day,solar_dni_kwh_m2_day,solar_tilt_kwh_m2_day,installations_count,installed_capacity_kw,avg_installation_size_kw,cumulative_installations,cumulative_capacity_kw,adoption_rate,installation_growth_qoq,co2_emissions_factor,potential_co2_reduction_tons
92093,2025,1,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,32.47999954223633,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,1,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,32.47999954223633,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,23.40999984741211,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,23.979999542236328,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,26.829999923706055,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,23.40999984741211,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,23.40999984741211,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,23.979999542236328,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,23.979999542236328,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,26.829999923706055,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,26.829999923706055,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.81999969482422,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.81999969482422,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.81999969482422,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.290000915527344,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.290000915527344,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.290000915527344,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.59000015258789,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.59000015258789,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,2,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.59000015258789,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,30.079999923706055,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,29.459999084472656,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,30.360000610351562,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,30.079999923706055,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,30.079999923706055,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,29.459999084472656,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,29.459999084472656,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,30.360000610351562,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,30.360000610351562,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,32.65999984741211,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,32.65999984741211,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,32.65999984741211,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,31.649999618530273,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,31.649999618530273,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,31.649999618530273,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,32.040000915527344,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,32.040000915527344,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,3,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,32.040000915527344,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,26.940000534057617,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,24.389999389648438,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,26.920000076293945,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,26.940000534057617,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,26.940000534057617,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,24.389999389648438,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,24.389999389648438,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,26.920000076293945,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,c,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,26.920000076293945,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.599998474121094,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.599998474121094,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,31.889999389648438,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,31.889999389648438,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,34.709999084472656,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,34.709999084472656,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,33.599998474121094,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,31.889999389648438,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92093,2025,4,r,la jolla,32.8473,-117.2742,0.8519263435372386,0.0,34.709999084472656,0.0,0.0,0.0,4.93,4.92,5.63,0,0.0,,0,0.0,0.0,,,
92003,2025,1,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.84000015258789,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.84000015258789,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,24.200000762939453,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,24.200000762939453,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.899999618530273,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.899999618530273,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.84000015258789,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,24.200000762939453,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.899999618530273,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,r,bonsall,33.294,-117.1897,0.8481601551600971,196650.0,32.47999954223633,63871.921875,255487.69,0.19664999842643738,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,r,bonsall,33.294,-117.1897,0.8481601551600971,190062.0,32.47999954223633,61732.13671875,246928.55,0.1900620013475418,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,r,bonsall,33.294,-117.1897,0.8481601551600971,268033.0,32.47999954223633,87057.1171875,348228.47,0.2680329978466034,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,r,bonsall,33.294,-117.1897,0.8481601551600971,196650.0,31.719999313354492,62377.37890625,249509.52,0.19664999842643738,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,r,bonsall,33.294,-117.1897,0.8481601551600971,190062.0,31.719999313354492,60287.66796875,241150.67,0.1900620013475418,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,r,bonsall,33.294,-117.1897,0.8481601551600971,268033.0,31.719999313354492,85020.0703125,340080.28,0.2680329978466034,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,r,bonsall,33.294,-117.1897,0.8481601551600971,196650.0,30.280000686645508,59545.62109375,238182.48,0.19664999842643738,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,r,bonsall,33.294,-117.1897,0.8481601551600971,190062.0,30.280000686645508,57550.7734375,230203.1,0.1900620013475418,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,1,r,bonsall,33.294,-117.1897,0.8481601551600971,268033.0,30.280000686645508,81160.390625,324641.56,0.2680329978466034,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,26.829999923706055,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,26.829999923706055,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.979999542236328,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.979999542236328,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.40999984741211,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.40999984741211,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,26.829999923706055,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.979999542236328,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,23.40999984741211,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,r,bonsall,33.294,-117.1897,0.8481601551600971,158864.0,33.59000015258789,53362.41796875,213449.67,0.15886400640010834,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,r,bonsall,33.294,-117.1897,0.8481601551600971,147146.0,33.59000015258789,49426.33984375,197705.36,0.14714600145816803,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,r,bonsall,33.294,-117.1897,0.8481601551600971,128041.0,33.59000015258789,43008.97265625,172035.89,0.12804099917411804,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,r,bonsall,33.294,-117.1897,0.8481601551600971,158864.0,33.290000915527344,52885.82421875,211543.3,0.15886400640010834,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,r,bonsall,33.294,-117.1897,0.8481601551600971,147146.0,33.290000915527344,48984.90234375,195939.61,0.14714600145816803,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,r,bonsall,33.294,-117.1897,0.8481601551600971,128041.0,33.290000915527344,42624.84765625,170499.39,0.12804099917411804,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,r,bonsall,33.294,-117.1897,0.8481601551600971,158864.0,33.81999969482422,53727.8046875,214911.22,0.15886400640010834,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,r,bonsall,33.294,-117.1897,0.8481601551600971,147146.0,33.81999969482422,49764.77734375,199059.11,0.14714600145816803,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,2,r,bonsall,33.294,-117.1897,0.8481601551600971,128041.0,33.81999969482422,43303.46484375,173213.86,0.12804099917411804,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,30.360000610351562,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,29.459999084472656,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,30.079999923706055,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,30.360000610351562,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,30.360000610351562,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,29.459999084472656,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,29.459999084472656,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,30.079999923706055,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,30.079999923706055,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,r,bonsall,33.294,-117.1897,0.8481601551600971,248705.0,32.040000915527344,79685.078125,318740.3,0.24870499968528748,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,r,bonsall,33.294,-117.1897,0.8481601551600971,262382.0,32.040000915527344,84067.1953125,336268.78,0.26238200068473816,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,r,bonsall,33.294,-117.1897,0.8481601551600971,165443.0,32.040000915527344,53007.9375,212031.75,0.16544300317764282,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,r,bonsall,33.294,-117.1897,0.8481601551600971,248705.0,31.649999618530273,78715.1328125,314860.53,0.24870499968528748,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,r,bonsall,33.294,-117.1897,0.8481601551600971,262382.0,31.649999618530273,83043.90625,332175.62,0.26238200068473816,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,r,bonsall,33.294,-117.1897,0.8481601551600971,165443.0,31.649999618530273,52362.7109375,209450.84,0.16544300317764282,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,r,bonsall,33.294,-117.1897,0.8481601551600971,248705.0,32.65999984741211,81227.0546875,324908.22,0.24870499968528748,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,r,bonsall,33.294,-117.1897,0.8481601551600971,262382.0,32.65999984741211,85693.9609375,342775.84,0.26238200068473816,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,3,r,bonsall,33.294,-117.1897,0.8481601551600971,165443.0,32.65999984741211,54033.68359375,216134.73,0.16544300317764282,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,26.920000076293945,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,24.389999389648438,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,26.940000534057617,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,26.920000076293945,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,26.920000076293945,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,24.389999389648438,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,24.389999389648438,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,26.940000534057617,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,c,bonsall,33.294,-117.1897,0.8481601551600971,0.0,26.940000534057617,0.0,0.0,0.0,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,r,bonsall,33.294,-117.1897,0.8481601551600971,287870.0,34.709999084472656,99919.6796875,399678.72,0.28786998987197876,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,r,bonsall,33.294,-117.1897,0.8481601551600971,335372.0,34.709999084472656,116407.625,465630.5,0.3353720009326935,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,r,bonsall,33.294,-117.1897,0.8481601551600971,231650.0,34.709999084472656,80405.71875,321622.88,0.2316499948501587,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,r,bonsall,33.294,-117.1897,0.8481601551600971,287870.0,31.889999389648438,91801.7421875,367206.97,0.28786998987197876,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,r,bonsall,33.294,-117.1897,0.8481601551600971,335372.0,31.889999389648438,106950.1328125,427800.53,0.3353720009326935,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,r,bonsall,33.294,-117.1897,0.8481601551600971,231650.0,31.889999389648438,73873.1875,295492.75,0.2316499948501587,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,r,bonsall,33.294,-117.1897,0.8481601551600971,287870.0,33.599998474121094,96724.3203125,386897.28,0.28786998987197876,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,r,bonsall,33.294,-117.1897,0.8481601551600971,335372.0,33.599998474121094,112684.9921875,450739.97,0.3353720009326935,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
92003,2025,4,r,bonsall,33.294,-117.1897,0.8481601551600971,231650.0,33.599998474121094,77834.3984375,311337.6,0.2316499948501587,5.3,5.91,6.05,0,0.0,,0,0.0,0.0,,,
91910,2025,1,c,chula vista,32.6371,-117.0676,0.8459990300434991,5880219.0,23.84000015258789,1401844.25,5607377.0,5.880218982696533,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,c,chula vista,32.6371,-117.0676,0.8459990300434991,5880219.0,24.200000762939453,1423013.0,5692052.0,5.880218982696533,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,c,chula vista,32.6371,-117.0676,0.8459990300434991,5880219.0,23.899999618530273,1405372.375,5621489.5,5.880218982696533,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,c,chula vista,32.6371,-117.0676,0.8459990300434991,5532966.0,23.84000015258789,1319059.125,5276236.5,5.532966136932373,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,c,chula vista,32.6371,-117.0676,0.8459990300434991,6643383.0,23.84000015258789,1583782.5,6335130.0,6.643383026123047,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,c,chula vista,32.6371,-117.0676,0.8459990300434991,5532966.0,24.200000762939453,1338977.75,5355911.0,5.532966136932373,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,c,chula vista,32.6371,-117.0676,0.8459990300434991,6643383.0,24.200000762939453,1607698.625,6430794.5,6.643383026123047,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,c,chula vista,32.6371,-117.0676,0.8459990300434991,5532966.0,23.899999618530273,1322378.875,5289515.5,5.532966136932373,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,c,chula vista,32.6371,-117.0676,0.8459990300434991,6643383.0,23.899999618530273,1587768.5,6351074.0,6.643383026123047,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,r,chula vista,32.6371,-117.0676,0.8459990300434991,2387445.0,32.47999954223633,775442.125,3101768.5,2.3874449729919434,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,r,chula vista,32.6371,-117.0676,0.8459990300434991,1900839.0,32.47999954223633,617392.5,2469570.0,1.9008389711380005,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,r,chula vista,32.6371,-117.0676,0.8459990300434991,2387445.0,31.719999313354492,757297.5625,3029190.2,2.3874449729919434,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,r,chula vista,32.6371,-117.0676,0.8459990300434991,1900839.0,31.719999313354492,602946.125,2411784.5,1.9008389711380005,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,r,chula vista,32.6371,-117.0676,0.8459990300434991,2387445.0,30.280000686645508,722918.375,2891673.5,2.3874449729919434,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,r,chula vista,32.6371,-117.0676,0.8459990300434991,1900839.0,30.280000686645508,575574.0625,2302296.2,1.9008389711380005,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,r,chula vista,32.6371,-117.0676,0.8459990300434991,1990469.0,32.47999954223633,646504.3125,2586017.2,1.990468978881836,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,r,chula vista,32.6371,-117.0676,0.8459990300434991,1990469.0,31.719999313354492,631376.75,2525507.0,1.990468978881836,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
91910,2025,1,r,chula vista,32.6371,-117.0676,0.8459990300434991,1990469.0,30.280000686645508,602714.0,2410856.0,1.990468978881836,5.38,6.06,6.16,0,0.0,,0,0.0,0.0,,,
