zip_code,sector,year,quarter,co2_emissions_no_solar_tons,co2_emissions_with_solar_tons,electricity_cost_no_solar_usd,electricity_cost_with_solar_usd
92158,r,2027,4,0,0,0,0
92158,r,2028,1,0,0,0,0
92158,r,2028,2,0,0,0,0
92158,r,2028,3,0,0,0,0
92158,r,2028,4,0,0,0,0
92161,c,2026,1,0,0,0,0
92161,c,2026,2,0,0,0,0
92161,c,2026,3,0,0,0,0
92161,c,2026,4,0,0,0,0
92161,c,2027,1,0,0,0,0
92161,c,2027,2,0,0,0,0
92161,c,2027,3,0,0,0,0
92161,c,2027,4,0,0,0,0
92161,c,2028,1,0,0,0,0
92161,c,2028,2,0,0,0,0
92161,c,2028,3,0,0,0,0
92161,c,2028,4,0,0,0,0
92161,r,2026,1,0,0,0,0
92161,r,2026,2,0,0,0,0
92161,r,2026,3,0,0,0,0
92161,r,2026,4,0,0,0,0
92161,r,2027,1,0,0,0,0
92161,r,2027,2,0,0,0,0
92161,r,2027,3,0,0,0,0
92161,r,2027,4,0,0,0,0
92161,r,2028,1,0,0,0,0
92161,r,2028,2,0,0,0,0
92161,r,2028,3,0,0,0,0
92161,r,2028,4,0,0,0,0
92173,c,2026,1,0,0,0,0
92173,c,2026,2,0,0,0,0
92173,c,2026,3,0,0,0,0
92173,c,2026,4,9440.87,8333.5,67274.65,20214.28
92173,c,2027,1,0,0,0,0
92173,c,2027,2,0,0,0,0
92173,c,2027,3,0,0,0,0
92173,c,2027,4,8399.9,9338.04,67380.92,19700.73
92173,c,2028,1,0,0,0,0
92173,c,2028,2,0,0,0,0
92173,c,2028,3,0,0,0,0
92173,c,2028,4,9412.44,9352.79,65669.1,19780.99
92173,r,2026,1,7133.23,6937.87,69261.89,19380.32
92173,r,2026,2,6435.2,6450.21,66347.89,20767.58
92173,r,2026,3,9835.73,10929.53,104164.03,26904.06
92173,r,2026,4,11652.61,11448.75,126189.59,32956.33
92173,r,2027,1,6941.19,7358.97,64601.05,20819.54
92173,r,2027,2,6453.52,6512.47,69225.26,19023.66
92173,r,2027,3,10935.97,10694.34,89680.22,31636.84
92173,r,2027,4,11455.58,12665.18,109854.43,33693.61
92173,r,2028,1,7362.49,6863.77,69398.48,21377.24
92173,r,2028,2,6515.81,6794.9,63412.2,22152.04
92173,r,2028,3,10700.64,9207.31,105456.15,29250.83
92173,r,2028,4,12672.73,11025.68,112312.04,33910.16
92179,c,2026,1,0,0,0,0
92179,c,2026,2,0,0,0,0
92179,c,2026,3,0,0,0,0
92179,c,2026,4,0,0,0,0
92179,c,2027,1,0,0,0,0
92179,c,2027,2,0,0,0,0
92179,c,2027,3,0,0,0,0
92179,c,2027,4,0,0,0,0
92179,c,2028,1,0,0,0,0
92179,c,2028,2,0,0,0,0
92179,c,2028,3,0,0,0,0
92179,c,2028,4,0,0,0,0
92179,r,2026,1,0,0,0,0
92179,r,2026,2,0,0,0,0
92179,r,2026,3,0,0,0,0
92179,r,2026,4,0,0,0,0
92179,r,2027,1,0,0,0,0
92179,r,2027,2,0,0,0,0
92179,r,2027,3,0,0,0,0
92179,r,2027,4,0,0,0,0
92179,r,2028,1,0,0,0,0
92179,r,2028,2,0,0,0,0
92179,r,2028,3,0,0,0,0
92179,r,2028,4,0,0,0,0
92182,c,2026,1,0,0,0,0
92182,c,2026,2,0,0,0,0
92182,c,2026,3,0,0,0,0
92182,c,2026,4,0,0,0,0
92182,c,2027,1,0,0,0,0
92182,c,2027,2,0,0,0,0
92182,c,2027,3,0,0,0,0
92182,c,2027,4,0,0,0,0
92182,c,2028,1,0,0,0,0
92182,c,2028,2,0,0,0,0
92182,c,2028,3,0,0,0,0
92182,c,2028,4,0,0,0,0
92182,r,2026,1,0,0,0,0
92182,r,2026,2,0,0,0,0
92182,r,2026,3,0,0,0,0
92182,r,2026,4,0,0,0,0
92182,r,2027,1,0,0,0,0
92182,r,2027,2,0,0,0,0
92182,r,2027,3,0,0,0,0
92182,r,2027,4,0,0,0,0
92182,r,2028,1,0,0,0,0
92182,r,2028,2,0,0,0,0
92182,r,2028,3,0,0,0,0
92182,r,2028,4,0,0,0,0
92199,c,2026,1,0,0,0,0
92199,c,2026,2,0,0,0,0
92199,c,2026,3,0,0,0,0
92199,c,2026,4,0,0,0,0
92199,c,2027,1,0,0,0,0
92199,c,2027,2,0,0,0,0
92199,c,2027,3,0,0,0,0
92199,c,2027,4,0,0,0,0
92199,c,2028,1,0,0,0,0
92199,c,2028,2,0,0,0,0
92199,c,2028,3,0,0,0,0
92199,c,2028,4,0,0,0,0
92199,r,2026,1,0,0,0,0
92199,r,2026,2,0,0,0,0
92199,r,2026,3,0,0,0,0
92199,r,2026,4,0,0,0,0
92199,r,2027,1,0,0,0,0
92199,r,2027,2,0,0,0,0
92199,r,2027,3,0,0,0,0
92199,r,2027,4,0,0,0,0
92199,r,2028,1,0,0,0,0
92199,r,2028,2,0,0,0,0
92199,r,2028,3,0,0,0,0
92199,r,2028,4,0,0,0,0
92536,c,2026,1,0,0,0,0
92536,c,2026,2,0,0,0,0
92536,c,2026,3,0,0,0,0
92536,c,2026,4,0,0,0,0
92536,c,2027,1,0,0,0,0
92536,c,2027,2,0,0,0,0
92536,c,2027,3,0,0,0,0
92536,c,2027,4,0,0,0,0
92536,c,2028,1,0,0,0,0
92536,c,2028,2,0,0,0,0
92536,c,2028,3,0,0,0,0
92536,c,2028,4,0,0,0,0
92536,r,2026,1,0,0,0,0
92536,r,2026,2,0,0,0,0
92536,r,2026,3,0,0,0,0
92536,r,2026,4,0,0,0,0
92536,r,2027,1,0,0,0,0
92536,r,2027,2,0,0,0,0
92536,r,2027,3,0,0,0,0
92536,r,2027,4,0,0,0,0
92536,r,2028,1,0,0,0,0
92536,r,2028,2,0,0,0,0
92536,r,2028,3,0,0,0,0
92536,r,2028,4,0,0,0,0
92624,c,2026,1,0,0,0,0
92624,c,2026,2,0,0,0,0
92624,c,2026,3,0,0,0,0
92624,c,2026,4,0,0,0,0
92624,c,2027,1,0,0,0,0
92624,c,2027,2,0,0,0,0
92624,c,2027,3,0,0,0,0
92624,c,2027,4,0,0,0,0
92624,c,2028,1,0,0,0,0
92624,c,2028,2,0,0,0,0
92624,c,2028,3,0,0,0,0
92624,c,2028,4,0,0,0,0
92624,r,2026,1,41823.52,43126.56,378734.92,112118.62
92624,r,2026,2,34532.22,35560.14,365914.48,104070.46
92624,r,2026,3,37386.42,42918.99,390436.29,110394.51
92624,r,2026,4,44064.21,42510.4,418333.24,127434.37
92624,r,2027,1,43170.12,41796.5,373728.75,126246.68
92624,r,2027,2,35595.7,36864.13,346901.53,91773.84
92624,r,2027,3,42967.32,40743.81,367981.69,114055.13
92624,r,2027,4,42552.7,43558.05,424781.23,128996.15
92624,r,2028,1,41838.72,41244.03,420822.28,119661.2
92624,r,2028,2,36901,34948.67,305912.79,106154.01
92624,r,2028,3,40789.69,38400.57,380183.75,113432.93
92624,r,2028,4,43601.39,44229.43,429987.16,119706.68
92629,c,2026,1,0,0,0,0
92629,c,2026,2,0,0,0,0
92629,c,2026,3,0,0,0,0
92629,c,2026,4,0,0,0,0
92629,c,2027,1,0,0,0,0
92629,c,2027,2,0,0,0,0
92629,c,2027,3,0,0,0,0
92629,c,2027,4,0,0,0,0
92629,c,2028,1,0,0,0,0
92629,c,2028,2,0,0,0,0
92629,c,2028,3,0,0,0,0
92629,c,2028,4,0,0,0,0
92629,r,2026,1,176138.77,181799.67,1689546.08,564647.93
92629,r,2026,2,149978.16,152588.85,1491221.99,436825.46
92629,r,2026,3,178111.36,166270.68,1672628.39,498628.88
92629,r,2026,4,181203.74,175592.54,1671740.05,556204.56
92629,r,2027,1,181984.64,186495.52,1882159.77,486804.75
92629,r,2027,2,152741.36,150153.28,1456084.88,452365.03
92629,r,2027,3,166428.05,174689.55,1662096.27,500252.86
92629,r,2027,4,175766.95,174064.84,1854015.21,515991.02
92629,r,2028,1,186685.27,207756.61,1622682.49,491434.9
92629,r,2028,2,150303.35,146615.27,1507883.45,496843.02
92629,r,2028,3,174854.88,173589.57,1667509.53,501212.89
92629,r,2028,4,174237.73,193043.68,1719970.08,515138.12
92651,c,2026,1,0,0,0,0
92651,c,2026,2,0,0,0,0
92651,c,2026,3,0,0,0,0
92651,c,2026,4,0,0,0,0
92651,c,2027,1,0,0,0,0
92651,c,2027,2,0,0,0,0
92651,c,2027,3,0,0,0,0
92651,c,2027,4,0,0,0,0
92651,c,2028,1,0,0,0,0
92651,c,2028,2,0,0,0,0
92651,c,2028,3,0,0,0,0
92651,c,2028,4,0,0,0,0
92651,r,2026,1,31067.35,31549.66,272228.66,83408.26
92651,r,2026,2,23923.85,24435.29,240733.27,76265.48
92651,r,2026,3,26089.22,27434.15,258790.86,88344.81
92651,r,2026,4,31268.57,30756.94,299153.92,82422.39
92651,r,2027,1,31581.42,30045.58,278027.54,88500.4
92651,r,2027,2,24459.91,24259.45,254218.28,77176.77
92651,r,2027,3,27464.94,27006.32,294482.71,78931.71
92651,r,2027,4,30787.31,31135.41,274741.3,92962.48
92651,r,2028,1,30075.82,30685.59,295001.34,83433.6
92651,r,2028,2,24283.89,25618.38,257255.89,81026.43
92651,r,2028,3,27036.63,30730.97,263105.7,83687.21
92651,r,2028,4,31166.15,28594.59,309874.93,88657.93
92653,c,2026,1,19415.88,18558.68,135192.35,35735.99
92653,c,2026,2,15851.07,16743.12,117109.42,31994.05
92653,c,2026,3,0,0,0,0
92653,c,2026,4,0,0,0,0
92653,c,2027,1,18610.42,20748.54,119119.95,41578.91
92653,c,2027,2,16796.23,17124.57,106646.82,35463.2
92653,c,2027,3,0,0,0,0
92653,c,2027,4,0,0,0,0
92653,c,2028,1,20806.4,18281.84,138596.37,36457.15
92653,c,2028,2,17178.89,15594.66,118210.65,33728.9
92653,c,2028,3,0,0,0,0
92653,c,2028,4,0,0,0,0
92653,r,2026,1,102081.38,98280.11,836222.13,249437.76
92653,r,2026,2,80139.33,70858.03,724003.7,225289.77
92653,r,2026,3,119053.03,118911.28,1194310.46,368818.37
92653,r,2026,4,106455.4,92809.68,1038674.56,290243.07
92653,r,2027,1,98381.19,92288.54,831459.19,278041.65
92653,r,2027,2,70927.47,72858.55,750965.89,217316.85
92653,r,2027,3,119026.06,124763.27,1229394.57,365018.33
92653,r,2027,4,92902.47,108187.02,967476.9,318133.7
92653,r,2028,1,92383.46,91762.88,926805.51,267865.97
92653,r,2028,2,72929.95,75571.83,724389.49,207587.06
92653,r,2028,3,124883.69,128428.32,1216727.76,340897.76
92653,r,2028,4,108295.2,100771.17,1060445.68,306925.14
92654,c,2026,1,0,0,0,0
92654,c,2026,2,0,0,0,0
92654,c,2026,3,0,0,0,0
92654,c,2026,4,0,0,0,0
92654,c,2027,1,0,0,0,0
92654,c,2027,2,0,0,0,0
92654,c,2027,3,0,0,0,0
92654,c,2027,4,0,0,0,0
92654,c,2028,1,0,0,0,0
92654,c,2028,2,0,0,0,0
92654,c,2028,3,0,0,0,0
92654,c,2028,4,0,0,0,0
92654,r,2026,1,0,0,0,0
92654,r,2026,2,0,0,0,0
92654,r,2026,3,0,0,0,0
92654,r,2026,4,0,0,0,0
92654,r,2027,1,0,0,0,0
92654,r,2027,2,0,0,0,0
92654,r,2027,3,0,0,0,0
92654,r,2027,4,0,0,0,0
92654,r,2028,1,0,0,0,0
92654,r,2028,2,0,0,0,0
92654,r,2028,3,0,0,0,0
92654,r,2028,4,0,0,0,0
92656,c,2026,1,0,0,0,0
92656,c,2026,2,0,0,0,0
92656,c,2026,3,0,0,0,0
92656,c,2026,4,0,0,0,0
92656,c,2027,1,0,0,0,0
92656,c,2027,2,0,0,0,0
92656,c,2027,3,0,0,0,0
92656,c,2027,4,0,0,0,0
92656,c,2028,1,0,0,0,0
92656,c,2028,2,0,0,0,0
92656,c,2028,3,0,0,0,0
92656,c,2028,4,0,0,0,0
92656,r,2026,1,24602.79,24539.11,204806.58,60621.37
92656,r,2026,2,21193.34,22960.92,235440.91,70123.06
92656,r,2026,3,35243.91,34486.57,298528.22,99560.21
92656,r,2026,4,23449.79,27212.67,241637.3,75783.62
92656,r,2027,1,24563.98,22608.66,202071.25,64603.91
92656,r,2027,2,22983.08,23648.19,233743.52,66591.26
92656,r,2027,3,34519.56,31196.92,331867.38,99904.78
92656,r,2027,4,27240.09,25179.59,252612.07,73723.29
92656,r,2028,1,22631.57,22306.7,215346.37,67338.2
92656,r,2028,2,23671.01,23477.7,221970.85,63215.42
92656,r,2028,3,31226.75,34680.94,333015.92,102468.58
92656,r,2028,4,25204.95,26323.2,245744.31,69587.86
92672,c,2026,1,0,0,0,0
92672,c,2026,2,0,0,0,0
92672,c,2026,3,0,0,0,0
92672,c,2026,4,0,0,0,0
92672,c,2027,1,0,0,0,0
92672,c,2027,2,0,0,0,0
92672,c,2027,3,0,0,0,0
92672,c,2027,4,0,0,0,0
92672,c,2028,1,0,0,0,0
92672,c,2028,2,0,0,0,0
92672,c,2028,3,0,0,0,0
92672,c,2028,4,0,0,0,0
92672,r,2026,1,204535.7,207847.4,1848763.13,529390.76
92672,r,2026,2,162698.6,165534.14,1625595,469690.91
92672,r,2026,3,203196.37,181069.27,1621515.87,533060.69
92672,r,2026,4,200295.37,185893.85,1802036.99,562676.59
92672,r,2027,1,208061.75,204298.79,1764635.86,556654.11
92672,r,2027,2,165701.84,163946.04,1565636.36,440123.46
92672,r,2027,3,181240.86,169405.73,1776868.97,506132.18
92672,r,2027,4,186079.15,187669.11,1875588.64,609234.08
92672,r,2028,1,204509.49,195002.25,1855513.7,540544.62
92672,r,2028,2,164112.13,157899.03,1467078.2,417889.62
92672,r,2028,3,169566.27,185636.05,1687107.28,503783.74
92672,r,2028,4,187856.19,195328.99,2030780.26,571725.98
92673,c,2026,1,204192.63,183614.26,1241003.59,402529.36
92673,c,2026,2,192303.1,172393.24,1399607.07,412753.69
92673,c,2026,3,176893.02,176395.51,1645547.68,529056.52
92673,c,2026,4,194856.13,185158.37,1332628.99,377572.73
92673,c,2027,1,183801.38,179585.43,1341764.52,405930.44
92673,c,2027,2,172567.66,193289.08,1375845.63,412692.99
92673,c,2027,3,176598.94,185807.86,1763521.75,496216.13
92673,c,2027,4,185347.3,178612.53,1258575.76,432326.92
92673,c,2028,1,179768.45,194166.52,1353101.47,361389.51
92673,c,2028,2,193484.64,190007.56,1375643.31,393490.61
92673,c,2028,3,186022.14,199128.96,1654053.75,476479.99
92673,c,2028,4,178794.78,168687.16,1441089.72,411025.87
92673,r,2026,1,153276.06,127100.78,1351685.81,393241.35
92673,r,2026,2,118150.35,108576.68,968349.68,312222.38
92673,r,2026,3,149896.45,155311.37,1465771.57,444281.19
92673,r,2026,4,156998.66,169809.31,1589869.66,462609.43
92673,r,2027,1,127230.56,149111.36,1310804.51,376346.92
92673,r,2027,2,108686.19,97642.56,1040741.28,313778.29
92673,r,2027,3,155458.98,153008.25,1480937.3,418146.46
92673,r,2027,4,169977.19,165500.56,1542031.45,468589.69
92673,r,2028,1,149263.62,144601.53,1254489.73,403209.34
92673,r,2028,2,97741.04,104942.1,1045927.64,282111.47
92673,r,2028,3,153153.67,154591.36,1393821.53,433972.63
92673,r,2028,4,165664.18,160520.75,1561965.62,486765.97
92674,c,2026,1,0,0,0,0
92674,c,2026,2,0,0,0,0
92674,c,2026,3,0,0,0,0
92674,c,2026,4,0,0,0,0
92674,c,2027,1,0,0,0,0
92674,c,2027,2,0,0,0,0
92674,c,2027,3,0,0,0,0
92674,c,2027,4,0,0,0,0
92674,c,2028,1,0,0,0,0
92674,c,2028,2,0,0,0,0
92674,c,2028,3,0,0,0,0
92674,c,2028,4,0,0,0,0
92674,r,2026,1,0,0,0,0
92674,r,2026,2,0,0,0,0
92674,r,2026,3,0,0,0,0
92674,r,2026,4,0,0,0,0
92674,r,2027,1,0,0,0,0
92674,r,2027,2,0,0,0,0
92674,r,2027,3,0,0,0,0
92674,r,2027,4,0,0,0,0
92674,r,2028,1,0,0,0,0
92674,r,2028,2,0,0,0,0
92674,r,2028,3,0,0,0,0
92674,r,2028,4,0,0,0,0
92675,c,2026,1,247226.04,251212.85,1802481.25,535188.73
92675,c,2026,2,185123.06,191255.67,1462204.56,431121.76
92675,c,2026,3,197196.76,201147.48,1763259.37,575945.84
92675,c,2026,4,143943.8,154387.93,1119918.25,340865.72
92675,c,2027,1,251471.77,261081.96,1783962.42,535302.78
92675,c,2027,2,191501.4,204106.95,1437072.54,427624.43
92675,c,2027,3,201443.19,200710.02,1919819.47,557014.78
92675,c,2027,4,154670.5,149493.73,1136219.08,335195.52
92675,c,2028,1,261351.04,258399.58,1784342.6,530715.94
92675,c,2028,2,204369.19,200598.81,1425414.76,411955.61
92675,c,2028,3,201005.08,218531.1,1856715.95,488889.86
92675,c,2028,4,149767.34,151669.67,1117318.4,362875.32
92675,r,2026,1,192398.77,198670.07,1827141.85,534549.23
92675,r,2026,2,143157.21,149198.8,1470201.77,421305.47
92675,r,2026,3,206024.25,218987.9,2211495.79,596410.77
92675,r,2026,4,190098.28,196303.06,2129373.74,582171
92675,r,2027,1,198869.67,201485.1,1781830.78,577440.32
92675,r,2027,2,149348.14,148076.79,1404351.56,480159.68
92675,r,2027,3,219193.65,230764.97,1988035.9,609586.49
92675,r,2027,4,196496.72,221576.47,1940570.01,610407.65
92675,r,2028,1,201687.53,196488.49,1924801.07,567831.8
92675,r,2028,2,148225,141444.44,1600532.28,422717.22
92675,r,2028,3,230981.78,207447.39,2031954.96,594042.64
92675,r,2028,4,221795.06,201930.1,2034692.16,568457.06
92676,c,2026,1,0,0,0,0
92676,c,2026,2,0,0,0,0
92676,c,2026,3,0,0,0,0
92676,c,2026,4,0,0,0,0
92676,c,2027,1,0,0,0,0
92676,c,2027,2,0,0,0,0
92676,c,2027,3,0,0,0,0
92676,c,2027,4,0,0,0,0
92676,c,2028,1,0,0,0,0
92676,c,2028,2,0,0,0,0
92676,c,2028,3,0,0,0,0
92676,c,2028,4,0,0,0,0
92676,r,2026,1,0,0,0,0
92676,r,2026,2,0,0,0,0
92676,r,2026,3,0,0,0,0
92676,r,2026,4,0,0,0,0
92676,r,2027,1,0,0,0,0
92676,r,2027,2,0,0,0,0
92676,r,2027,3,0,0,0,0
92676,r,2027,4,0,0,0,0
92676,r,2028,1,0,0,0,0
92676,r,2028,2,0,0,0,0
92676,r,2028,3,0,0,0,0
92676,r,2028,4,0,0,0,0
92677,c,2026,1,432376.19,407878.3,2740694.72,775552.45
92677,c,2026,2,428537.11,392909.93,2936098.52,829322.37
92677,c,2026,3,427084.36,402559.62,3591948.09,1183857.2
92677,c,2026,4,383275.98,408344.11,3024557,948987.71
92677,c,2027,1,408304.02,396969.51,2585174.83,855384.62
92677,c,2027,2,393307.3,405663.57,2764407.9,846931.38
92677,c,2027,3,403024.55,406316.12,3946190.68,1087661.77
92677,c,2027,4,408754.63,405104.92,3163292.36,851301.49
92677,c,2028,1,397383.84,374443.6,2851282.06,754514.29
92677,c,2028,2,406073.84,381942.08,2823104.61,849645.43
92677,c,2028,3,406785.4,446387.55,3625539.23,1208715.71
92677,c,2028,4,405512.19,423686.94,2837671.65,942997.1
92677,r,2026,1,311901.13,307312.79,2334035.75,861950.24
92677,r,2026,2,255685.38,245418.94,2512876.37,749629.46
92677,r,2026,3,369933.98,353891.98,3443639.92,1062204.74
92677,r,2026,4,321583.89,329951.91,3179849.56,942895.09
92677,r,2027,1,307625.46,257577.05,2873167.47,814729.29
92677,r,2027,2,245660.03,252870.74,2498764.87,696486.46
92677,r,2027,3,354230.88,359661.4,3540682.48,957630.4
92677,r,2027,4,330280.76,331172.18,3142983.62,931780.97
92677,r,2028,1,257839.11,317073.98,2715764.31,826716.32
92677,r,2028,2,253119.15,251450.7,2321621.52,807950.79
92677,r,2028,3,360005.82,369796.74,3192101.34,1014416.06
92677,r,2028,4,331502.25,327332.7,3105936.56,928715.65
92679,c,2026,1,0,0,0,0
92679,c,2026,2,0,0,0,0
92679,c,2026,3,0,0,0,0
92679,c,2026,4,0,0,0,0
92679,c,2027,1,0,0,0,0
92679,c,2027,2,0,0,0,0
92679,c,2027,3,0,0,0,0
92679,c,2027,4,0,0,0,0
92679,c,2028,1,0,0,0,0
92679,c,2028,2,0,0,0,0
92679,c,2028,3,0,0,0,0
92679,c,2028,4,0,0,0,0
92679,r,2026,1,60486.13,63555.57,531735.56,157185.06
92679,r,2026,2,41489.73,42387.54,453499.11,124241.67
92679,r,2026,3,79094.59,84330.71,727746.23,229690.27
92679,r,2026,4,67598.26,68675.15,666144.37,174787.33
92679,r,2027,1,63621.48,58691.18,523950.21,158983.94
92679,r,2027,2,42428.59,45661.48,414138.91,118949.61
92679,r,2027,3,84428.69,75992.33,765634.23,238590.97
92679,r,2027,4,68743.65,69372.87,582624.44,196314.22
92679,r,2028,1,58752.04,57831.86,529946.46,174603.21
92679,r,2028,2,45705.7,41698.42,396498.71,121942.28
92679,r,2028,3,76080.62,79948.65,795303.23,235395.03
92679,r,2028,4,69442.07,60675.03,654380.73,203803.83
92688,c,2026,1,0,0,0,0
92688,c,2026,2,0,0,0,0
92688,c,2026,3,0,0,0,0
92688,c,2026,4,0,0,0,0
92688,c,2027,1,0,0,0,0
92688,c,2027,2,0,0,0,0
92688,c,2027,3,0,0,0,0
92688,c,2027,4,0,0,0,0
92688,c,2028,1,0,0,0,0
92688,c,2028,2,0,0,0,0
92688,c,2028,3,0,0,0,0
92688,c,2028,4,0,0,0,0
92688,r,2026,1,20354.96,21087.76,191928.06,57086.09
92688,r,2026,2,15836.42,17466.13,161727.79,48907.78
92688,r,2026,3,35671.99,34304.32,315943.01,94222.89
92688,r,2026,4,24861.37,24068.35,214969.04,72182.86
92688,r,2027,1,21109.53,21180.46,190286.96,60753.84
92688,r,2027,2,17482.7,16246.31,163025.93,45816.47
92688,r,2027,3,34344.02,33000.2,314076.3,100973.21
92688,r,2027,4,24092.32,22387.23,240609.54,61494.62
92688,r,2028,1,21202.32,20999.35,202512.79,61592.96
92688,r,2028,2,16261.72,16376.71,152721.56,49470.95
92688,r,2028,3,33038.39,32805.22,336577.38,96146.36
92688,r,2028,4,22409.54,25057.48,204982.08,73748.44
92690,c,2026,1,0,0,0,0
92690,c,2026,2,0,0,0,0
92690,c,2026,3,0,0,0,0
92690,c,2026,4,0,0,0,0
92690,c,2027,1,0,0,0,0
92690,c,2027,2,0,0,0,0
92690,c,2027,3,0,0,0,0
92690,c,2027,4,0,0,0,0
92690,c,2028,1,0,0,0,0
92690,c,2028,2,0,0,0,0
92690,c,2028,3,0,0,0,0
92690,c,2028,4,0,0,0,0
92690,r,2026,1,0,0,0,0
92690,r,2026,2,0,0,0,0
92690,r,2026,3,0,0,0,0
92690,r,2026,4,0,0,0,0
92690,r,2027,1,0,0,0,0
92690,r,2027,2,0,0,0,0
92690,r,2027,3,0,0,0,0
92690,r,2027,4,0,0,0,0
92690,r,2028,1,0,0,0,0
92690,r,2028,2,0,0,0,0
92690,r,2028,3,0,0,0,0
92690,r,2028,4,0,0,0,0
92691,c,2026,1,54306.61,0,377239.48,125469.88
92691,c,2026,2,58396.83,0,413376.82,138425.34
92691,c,2026,3,0,0,0,0
92691,c,2026,4,0,0,0,0
92691,c,2027,1,56814.65,0,418232.94,116426.62
92691,c,2027,2,53626.15,0,461417.8,122447.26
92691,c,2027,3,0,0,0,0
92691,c,2027,4,0,0,0,0
92691,c,2028,1,52303.83,0,388088.73,126848.29
92691,c,2028,2,54960.4,0,408157.53,127846.91
92691,c,2028,3,0,0,0,0
92691,c,2028,4,0,0,0,0
92691,r,2026,1,46258.1,43609.06,376367.56,144528.67
92691,r,2026,2,40648.84,39703.32,353792.04,125910.97
92691,r,2026,3,69272.94,69933.63,654440.24,185919.58
92691,r,2026,4,49286.81,49980.43,483621.54,153380.49
92691,r,2027,1,43653.66,41538.16,481762.23,128167.45
92691,r,2027,2,39741.94,35567.12,419703.22,116536.69
92691,r,2027,3,70001.36,68382.61,619731.93,188372.91
92691,r,2027,4,50030.39,50373.64,511268.29,148596.99
92691,r,2028,1,41580.64,53170.15,427224.82,136966.24
92691,r,2028,2,35601.71,42193.25,388455.62,122266.47
92691,r,2028,3,68448.83,64755.93,627909.69,196508.94
92691,r,2028,4,50423.99,53253.3,495323.31,140020.57
92692,c,2026,1,0,0,0,0
92692,c,2026,2,12961.77,12705.73,94328.01,30439.91
92692,c,2026,3,0,0,0,0
92692,c,2026,4,0,0,0,0
92692,c,2027,1,0,0,0,0
92692,c,2027,2,12814.84,12685.83,101466.38,29020.58
92692,c,2027,3,0,0,0,0
92692,c,2027,4,0,0,0,0
92692,c,2028,1,0,0,0,0
92692,c,2028,2,12794.77,13645.84,96735.26,30253.48
92692,c,2028,3,0,0,0,0
92692,c,2028,4,0,0,0,0
92692,r,2026,1,74855.08,80376.76,734410.53,212104.57
92692,r,2026,2,60594.38,65682.82,616666.84,191959.05
92692,r,2026,3,114423.1,110001.47,1065847.7,325198.22
92692,r,2026,4,91987.01,81808.59,845857.98,239671.21
92692,r,2027,1,80458.66,81021.51,707015.24,219412.08
92692,r,2027,2,65746.36,61998.46,639863.5,175945.84
92692,r,2027,3,110107.89,111366.88,1083994.07,308684.34
92692,r,2027,4,81889.98,88080.04,798904.04,241746.64
92692,r,2028,1,81104.06,77999.21,731373.61,214660.88
92692,r,2028,2,62058.43,64330.61,586486.13,177400.92
92692,r,2028,3,111474.62,113262.93,1028947.8,306794.9
92692,r,2028,4,88167.68,83190.68,805822.14,250445.06
92693,c,2026,1,0,0,0,0
92693,c,2026,2,0,0,0,0
92693,c,2026,3,0,0,0,0
92693,c,2026,4,0,0,0,0
92693,c,2027,1,0,0,0,0
92693,c,2027,2,0,0,0,0
92693,c,2027,3,0,0,0,0
92693,c,2027,4,0,0,0,0
92693,c,2028,1,0,0,0,0
92693,c,2028,2,0,0,0,0
92693,c,2028,3,0,0,0,0
92693,c,2028,4,0,0,0,0
92693,r,2026,1,0,0,0,0
92693,r,2026,2,0,0,0,0
92693,r,2026,3,0,0,0,0
92693,r,2026,4,0,0,0,0
92693,r,2027,1,0,0,0,0
92693,r,2027,2,0,0,0,0
92693,r,2027,3,0,0,0,0
92693,r,2027,4,0,0,0,0
92693,r,2028,1,0,0,0,0
92693,r,2028,2,0,0,0,0
92693,r,2028,3,0,0,0,0
92693,r,2028,4,0,0,0,0
92694,c,2026,1,0,0,0,0
92694,c,2026,2,23200.52,23989.44,167394.97,50309.85
92694,c,2026,3,37820.37,0,403027.6,119663.61
92694,c,2026,4,17764.37,16932.6,122822.32,38078.55
92694,c,2027,1,0,0,0,0
92694,c,2027,2,24103.76,24438.86,167699.49,47480.01
92694,c,2027,3,49111.77,0,398878.7,115829.6
92694,c,2027,4,17094.75,17021.15,126928.5,34426.5
92694,c,2028,1,0,0,0,0
92694,c,2028,2,24555.33,24483.32,158266.71,44176.07
92694,c,2028,3,44238.44,0,386098.66,113163.68
92694,c,2028,4,17184.15,17590.2,114754.99,31187.51
92694,r,2026,1,168730.14,176615.26,1450819.26,477827.43
92694,r,2026,2,136336.66,142324.86,1409649.98,431037.14
92694,r,2026,3,212831.67,226851.93,2249147.69,637617.24
92694,r,2026,4,204780.34,199969.65,1880744.72,612268.14
92694,r,2027,1,176790.68,159837.15,1592758.11,450259.28
92694,r,2027,2,142460.03,141662.58,1436790.46,451257.39
92694,r,2027,3,227065.47,234753.98,2125390.81,701200.69
92694,r,2027,4,200164.73,195595,2040893.81,637261.86
92694,r,2028,1,159995.91,175474.59,1500864.28,481621.85
92694,r,2028,2,141797.11,144390.06,1504191.3,401520.17
92694,r,2028,3,234974.95,221836.9,2337335.64,686587.7
92694,r,2028,4,195785.81,212250.29,2124206.19,607504.53
